customer_id,age,gender,region,city,signup_date,tenure_days
CUST_01332,28,Female,Greater Accra,Teshie,2025-04-14,508
CUST_01333,36,Male,Eastern,Suhum,2026-05-24,103
CUST_01334,43,Male,Western,Sekondi,2023-01-03,1340
CUST_01335,28,Female,Ashanti,Kumasi,2023-01-03,1340
CUST_01336,25,Male,Greater Accra,Accra,2025-07-11,420
CUST_01337,40,Female,Western,Takoradi,2026-06-07,89
CUST_01338,33,Male,Western North,Sefwi Wiawso,2025-06-05,456
CUST_01339,42,Female,Ashanti,Ejisu,2026-08-06,29
CUST_01340,24,Male,Ashanti,Obuasi,2026-08-23,12
CUST_01341,18,Female,Eastern,Suhum,2026-05-08,119
CUST_01342,28,Female,Greater Accra,Accra,2025-12-30,248
CUST_01343,26,Male,Bono,Berekum,2024-06-16,810
CUST_01344,33,Female,Bono,Sunyani,2025-04-03,519
CUST_01345,27,Male,Central,Kasoa,2025-03-10,543
CUST_01346,41,Male,Ashanti,Kumasi,2026-01-26,221
CUST_01347,31,Male,Upper East,Bawku,2026-03-19,169
CUST_01348,35,Male,Central,Kasoa,2026-03-03,185
CUST_01349,35,Other,Bono,Berekum,2023-01-03,1340
CUST_01350,35,Male,Western,Axim,2026-08-19,16
CUST_01351,33,Female,Upper East,Bolgatanga,2024-06-19,807
CUST_01352,39,Male,Western,Takoradi,2025-09-24,345
CUST_01353,26,Female,,,2026-01-17,230
CUST_01354,47,Male,Oti,Nkwanta,2025-04-06,516
CUST_01355,31,Female,Central,Cape Coast,2025-12-12,266
CUST_01356,20,Female,Western,Tarkwa,2024-05-31,826
CUST_01357,35,Female,Ashanti,Bekwai,2024-02-24,923
CUST_01358,25,Male,Western,Axim,2026-01-28,219
CUST_01359,40,Female,Central,Cape Coast,2026-04-28,129
CUST_01360,56,Male,Greater Accra,Teshie,2025-09-11,358
CUST_01361,26,Male,Greater Accra,Madina,2024-01-05,973
CUST_01362,37,Male,Western,Sekondi,2026-06-02,94
CUST_01363,18,Male,Northern,Yendi,2025-08-10,390
CUST_01364,38,Male,Central,Elmina,2025-08-01,399
CUST_01365,25,Female,Ashanti,Obuasi,2025-03-25,528
CUST_01366,27,Male,Volta,Hohoe,2026-07-10,56
CUST_01367,22,Male,Greater Accra,Tema,2025-04-19,503
CUST_01368,41,Male,Eastern,Nkawkaw,2024-01-20,958
CUST_01369,44,Female,Greater Accra,Accra,2026-06-17,79
CUST_01370,34,Female,Greater Accra,Teshie,2026-05-19,108
CUST_01371,25,Male,Greater Accra,Madina,2023-01-03,1340
CUST_01372,49,Female,Ashanti,Ejisu,2026-06-17,79
CUST_01373,26,Female,Greater Accra,Accra,2024-07-26,770
CUST_01374,18,Male,Ashanti,Ejisu,2025-12-07,271
CUST_01375,38,Female,Central,Cape Coast,2026-05-14,113
CUST_01376,22,Female,Eastern,Koforidua,2024-06-08,818
CUST_01377,43,Female,Ashanti,Obuasi,2026-01-12,235
CUST_01378,30,Male,Bono,Sunyani,2025-11-19,289
CUST_01379,40,Male,Greater Accra,Tema,2026-03-10,178
CUST_01380,48,Male,Eastern,Koforidua,2025-09-10,359
CUST_01381,21,Female,Greater Accra,Tema,2026-06-25,71
CUST_01382,28,Female,Greater Accra,Accra,2026-02-18,198
CUST_01383,33,Male,Central,Swedru,2023-01-03,1340
CUST_01384,49,Male,Central,Winneba,2026-05-08,119
CUST_01385,27,Female,Bono East,Kintampo,2025-07-04,427
CUST_01386,28,Female,Central,Kasoa,2026-03-31,157
CUST_01387,38,Female,Oti,Dambai,2025-01-19,593
CUST_01388,28,Female,Greater Accra,Dansoman,2026-07-10,56
CUST_01389,35,Female,Greater Accra,Accra,2023-01-03,1340
CUST_01390,18,Male,Greater Accra,Tema,2026-01-06,241
CUST_01391,56,Male,Greater Accra,Madina,2026-05-20,107
CUST_01392,20,Male,Central,Cape Coast,2026-08-05,30
CUST_01393,30,Female,Western,Axim,2026-06-22,74
CUST_01394,33,Male,Greater Accra,Tema,2025-11-15,293
CUST_01395,53,Female,,,2026-03-24,164
CUST_01396,20,Male,Bono,Sunyani,2024-09-28,706
CUST_01397,53,Male,Ashanti,Kumasi,2026-01-22,225
CUST_01398,41,Female,Greater Accra,Teshie,2026-05-13,114
CUST_01399,38,Male,Greater Accra,Madina,2025-08-16,384
CUST_01400,24,Male,Greater Accra,Accra,2025-05-02,490
CUST_01401,39,Female,Greater Accra,Accra,2026-06-23,73
CUST_01402,26,Male,Central,Winneba,2026-06-23,73
CUST_01403,46,Female,Ashanti,Obuasi,2026-08-21,14
CUST_01404,24,Female,Ashanti,Kumasi,2025-03-20,533
CUST_01405,32,Female,North East,Nalerigu,2025-06-25,436
CUST_01406,28,Female,Volta,Ho,2025-12-21,257
CUST_01407,24,Male,Upper West,Lawra,2024-08-22,743
CUST_01408,41,Female,Greater Accra,Dansoman,2024-11-18,655
CUST_01409,39,Male,Ashanti,Kumasi,2025-09-17,352
CUST_01410,46,Male,Central,Winneba,2024-06-16,810
CUST_01411,18,Male,Greater Accra,Tema,2026-06-04,92
CUST_01412,44,Male,Greater Accra,Tema,2026-07-19,47
CUST_01413,59,Female,Volta,Ho,2026-05-02,125
CUST_01414,29,Male,Western,Axim,2026-08-12,23
CUST_01415,52,Female,Eastern,Akim Oda,2025-11-05,303
CUST_01416,31,Male,Eastern,Akim Oda,2023-08-28,1103
CUST_01417,20,Male,Eastern,Koforidua,2026-08-19,16
CUST_01418,30,Other,Greater Accra,Accra,2026-07-14,52
CUST_01419,44,Male,Ashanti,Kumasi,2026-01-07,240
CUST_01420,25,Female,Greater Accra,Madina,2023-09-14,1086
CUST_01421,27,Male,Greater Accra,Accra,2026-04-05,152
CUST_01422,39,Male,Oti,Nkwanta,2025-11-25,283
CUST_01423,34,Female,Western,Sekondi,2026-08-19,16
CUST_01424,39,Female,Northern,Tamale,2026-07-02,64
CUST_01425,36,Male,Ashanti,Obuasi,2023-01-03,1340
CUST_01426,38,Male,Ashanti,Kumasi,2023-01-03,1340
CUST_01427,29,Male,Ashanti,Kumasi,2026-09-03,1
CUST_01428,36,Female,Greater Accra,Accra,2023-05-10,1213
CUST_01429,24,Female,Greater Accra,Madina,2025-07-24,407
CUST_01430,46,Female,Upper East,Bawku,2024-06-17,809
CUST_01431,27,Male,Volta,Ho,2026-01-05,242
CUST_01432,45,Female,Central,Kasoa,2025-11-19,289
CUST_01433,31,Female,Eastern,Koforidua,2025-12-10,268
CUST_01434,36,Female,Ahafo,Goaso,2025-06-22,439
CUST_01435,29,Female,Greater Accra,Accra,2026-07-06,60
CUST_01436,23,Female,Ashanti,Mampong,2026-08-23,12
CUST_01437,18,Male,,,2026-04-10,147
CUST_01438,23,Female,Upper East,Bolgatanga,2025-05-05,487
CUST_01439,30,Female,North East,Nalerigu,2026-06-06,90
CUST_01440,36,Male,Ashanti,Kumasi,2025-06-14,447
CUST_01441,44,Male,Bono East,Kintampo,2023-01-03,1340
CUST_01442,29,Female,Bono,Sunyani,2026-07-27,39
CUST_01443,25,Male,Ashanti,Kumasi,2025-06-15,446
CUST_01444,19,Female,Ashanti,Ejisu,2026-01-13,234
CUST_01445,38,Male,Ashanti,Kumasi,2024-06-16,810
CUST_01446,47,Male,Savannah,Bole,2026-06-19,77
CUST_01447,46,Male,Greater Accra,Tema,2025-05-21,471
CUST_01448,41,Male,Upper East,Bolgatanga,2024-09-06,728
CUST_01449,40,Male,Ashanti,Ejisu,2023-07-05,1157
CUST_01450,50,Female,Northern,Tamale,2025-06-02,459
CUST_01451,37,Female,Eastern,Akim Oda,2025-12-03,275
CUST_01452,40,Other,Central,Kasoa,2025-08-16,384
CUST_01453,30,Male,Bono,Sunyani,2024-06-14,812
CUST_01454,20,Female,Upper East,Bawku,2025-10-01,338
CUST_01455,27,Female,Bono East,Atebubu,2026-08-23,12
CUST_01456,33,Female,Greater Accra,Dansoman,2023-10-01,1069
CUST_01457,34,Female,Volta,Keta,2025-05-25,467
CUST_01458,53,Male,Greater Accra,Tema,2025-06-10,451
CUST_01459,34,Male,Eastern,Koforidua,2026-05-30,97
CUST_01460,45,Male,Central,Cape Coast,2025-07-01,430
CUST_01461,29,Male,Ashanti,Obuasi,2026-02-16,200
CUST_01462,30,Female,Central,Kasoa,2025-07-10,421
CUST_01463,20,Male,North East,Walewale,2026-07-21,45
CUST_01464,26,Female,Greater Accra,Accra,2025-07-03,428
CUST_01465,39,Female,Volta,Hohoe,2023-01-03,1340
CUST_01466,34,Other,Ashanti,Kumasi,2026-08-16,19
CUST_01467,43,Female,Greater Accra,Ashaiman,2023-01-03,1340
CUST_01468,35,Male,Greater Accra,Madina,2026-02-08,208
CUST_01469,30,Female,Upper West,Lawra,2024-06-08,818
CUST_01470,55,Male,Bono East,Techiman,2025-01-02,610
CUST_01471,33,Female,Western North,Enchi,2025-10-05,334
CUST_01472,45,Female,North East,Nalerigu,2025-03-17,536
CUST_01473,29,Female,Greater Accra,Teshie,2024-05-14,843
CUST_01474,41,Male,Ashanti,Obuasi,2026-02-09,207
CUST_01475,43,Female,Volta,Hohoe,2026-03-30,158
CUST_01476,36,Male,Eastern,Akim Oda,2025-06-21,440
CUST_01477,18,Male,Eastern,Nkawkaw,2024-11-14,659
CUST_01478,34,Female,Ashanti,Kumasi,2025-02-07,574
CUST_01479,46,Male,Western,Axim,2024-12-04,639
CUST_01480,39,Other,Central,Kasoa,2026-01-19,228
CUST_01481,38,Male,Greater Accra,Accra,2024-10-23,681
CUST_01482,18,Female,Eastern,Koforidua,2026-07-15,51
CUST_01483,26,Male,Central,Kasoa,2025-10-25,314
CUST_01484,38,Female,Central,Kasoa,2026-09-02,2
CUST_01485,38,Female,Ashanti,Kumasi,2026-04-01,156
CUST_01486,46,Female,Northern,Yendi,2026-03-06,182
CUST_01487,32,Male,Greater Accra,Tema,2026-02-15,201
CUST_01488,38,Female,Ashanti,Bekwai,2025-05-17,475
CUST_01489,34,Male,Upper East,Bawku,2026-02-20,196
CUST_01490,24,Male,Central,Elmina,2026-01-09,238
CUST_01491,18,Male,,,2026-05-19,108
CUST_01492,38,Female,Volta,Hohoe,2026-03-02,186
CUST_01493,35,Male,Central,Kasoa,2026-05-24,103
CUST_01494,27,Female,Upper East,Bawku,2026-08-05,30
CUST_01495,18,Female,Northern,Savelugu,2025-08-31,369
CUST_01496,40,Male,Western,Takoradi,2025-06-20,441
CUST_01497,31,Female,Eastern,Koforidua,2025-08-14,386
CUST_01498,39,Male,Greater Accra,Teshie,2025-12-29,249
CUST_01499,52,Female,Ashanti,Kumasi,2026-02-25,191
CUST_01500,18,Male,Eastern,Nkawkaw,2024-06-30,796
CUST_01501,27,Female,Western,Sekondi,2025-11-16,292
CUST_01502,31,Male,Central,Elmina,2025-12-18,260
CUST_01503,48,Male,Ashanti,Kumasi,2026-08-25,10
CUST_01504,18,Male,Greater Accra,Accra,2026-03-22,166
CUST_01505,53,Male,Eastern,Nkawkaw,2026-02-25,191
CUST_01506,35,Male,Ashanti,Bekwai,2026-02-13,203
CUST_01507,33,Male,Northern,Tamale,2025-09-22,347
CUST_01508,32,Female,Greater Accra,Accra,2025-11-03,305
CUST_01509,29,Female,,,2025-08-26,374
CUST_01510,44,Female,Upper West,Jirapa,2025-02-02,579
CUST_01511,23,Female,Greater Accra,Ashaiman,2024-11-03,670
CUST_01512,37,Female,Eastern,Suhum,2025-04-16,506
CUST_01513,30,Female,Greater Accra,Accra,2023-04-08,1245
CUST_01514,26,Female,Western,Takoradi,2026-08-28,7
CUST_01515,59,Male,Central,Winneba,2026-06-09,87
CUST_01516,38,Female,Ashanti,Mampong,2026-09-01,3
CUST_01517,40,Male,Central,Cape Coast,2025-07-14,417
CUST_01518,45,Female,Western North,Sefwi Wiawso,2024-03-05,913
CUST_01519,19,Female,Greater Accra,Ashaiman,2026-05-16,111
CUST_01520,51,Male,Greater Accra,Accra,2023-10-23,1047
CUST_01521,18,Female,,,2026-08-11,24
CUST_01522,26,Male,Central,Kasoa,2023-09-11,1089
CUST_01523,29,Male,Western North,Bibiani,2026-03-15,173
CUST_01524,39,Male,Western,Tarkwa,2026-07-24,42
CUST_01525,36,Female,Upper East,Bolgatanga,2025-12-12,266
CUST_01526,32,Female,Eastern,Nkawkaw,2026-05-09,118
CUST_01527,33,Female,Northern,Yendi,2026-04-23,134
CUST_01528,24,Male,Ahafo,Goaso,2026-04-11,146
CUST_01529,19,Female,Central,Winneba,2024-11-24,649
CUST_01530,41,Female,Greater Accra,Accra,2025-10-30,309
CUST_01531,40,Male,Ashanti,Kumasi,2026-04-08,149
CUST_01532,49,Female,Greater Accra,Accra,2025-08-24,376
CUST_01533,26,Male,Ashanti,Kumasi,2025-04-19,503
CUST_01534,40,Male,Ashanti,Obuasi,2026-04-30,127
CUST_01535,31,Male,Central,Elmina,2026-02-03,213
CUST_01536,45,Female,Central,Elmina,2026-07-15,51
CUST_01537,44,Male,Eastern,Akosombo,2026-06-17,79
CUST_01538,36,Male,Western,Sekondi,2025-06-04,457
CUST_01539,30,Male,Greater Accra,Tema,2026-06-16,80
CUST_01540,43,Male,Greater Accra,Accra,2025-11-11,297
CUST_01541,40,Male,Greater Accra,Accra,2025-04-29,493
CUST_01542,27,Male,Central,Cape Coast,2026-07-21,45
CUST_01543,20,Female,Ashanti,Obuasi,2025-10-04,335
CUST_01544,31,Male,Ashanti,Bekwai,2026-05-09,118
CUST_01545,49,Female,Ashanti,Kumasi,2023-01-26,1317
CUST_01546,45,Female,Upper East,Bolgatanga,2025-12-14,264
CUST_01547,22,Male,Greater Accra,Ashaiman,2024-11-18,655
CUST_01548,22,Male,Western,Takoradi,2025-10-20,319
CUST_01549,46,Female,Volta,Aflao,2026-08-18,17
CUST_01550,22,Male,Upper East,Bawku,2025-07-30,401
CUST_01551,39,Male,Upper West,Jirapa,2023-05-14,1209
CUST_01552,27,Male,Greater Accra,Tema,2025-09-01,368
CUST_01553,50,Female,Greater Accra,Madina,2024-10-20,684
CUST_01554,26,Female,Western North,Bibiani,2024-04-25,862
CUST_01555,45,Other,Eastern,Nkawkaw,2026-05-24,103
CUST_01556,35,Female,Central,Kasoa,2026-06-01,95
CUST_01557,36,Male,Volta,Ho,2025-08-23,377
CUST_01558,18,Male,Volta,Hohoe,2026-02-05,211
CUST_01559,18,Male,Upper West,Wa,2024-09-02,732
CUST_01560,31,Male,,,2024-02-26,921
CUST_01561,36,Male,Northern,Yendi,2026-03-14,174
CUST_01562,22,Male,Ashanti,Ejisu,2026-05-19,108
CUST_01563,23,Male,Bono East,Techiman,2025-01-06,606
CUST_01564,39,Male,Greater Accra,Madina,2026-04-29,128
CUST_01565,39,Male,Ashanti,Obuasi,2024-10-13,691
CUST_01566,32,Other,Western North,Enchi,2026-01-27,220
CUST_01567,41,Female,Ashanti,Bekwai,2025-06-21,440
CUST_01568,22,Other,Ashanti,Kumasi,2026-07-26,40
CUST_01569,30,Male,Greater Accra,Ashaiman,2025-08-09,391
CUST_01570,50,Male,Bono East,Techiman,2026-01-07,240
CUST_01571,34,Male,Eastern,Akim Oda,2025-09-16,353
CUST_01572,35,Male,Volta,Hohoe,2026-06-23,73
CUST_01573,57,Male,Ashanti,Kumasi,2025-03-19,534
CUST_01574,20,Female,Northern,Yendi,2024-07-02,794
CUST_01575,41,Other,Northern,Tamale,2026-05-30,97
CUST_01576,50,Male,Ashanti,Kumasi,2026-07-26,40
CUST_01577,30,Male,Eastern,Nkawkaw,2026-08-26,9
CUST_01578,42,Male,Greater Accra,Madina,2025-07-21,410
CUST_01579,24,Male,Savannah,Bole,2025-08-27,373
CUST_01580,27,Male,Western,Tarkwa,2025-10-23,316
CUST_01581,37,Male,Upper West,Lawra,2026-05-22,105
CUST_01582,41,Male,Ashanti,Kumasi,2026-02-18,198
CUST_01583,45,Male,Upper East,Bolgatanga,2025-09-08,361
CUST_01584,49,Male,Northern,Tamale,2025-12-04,274
CUST_01585,33,Male,Volta,Hohoe,2023-01-03,1340
CUST_01586,45,Male,Oti,Nkwanta,2026-07-08,58
CUST_01587,30,Other,Ashanti,Kumasi,2025-05-17,475
CUST_01588,43,Male,Greater Accra,Madina,2026-02-09,207
CUST_01589,36,Female,Volta,Hohoe,2026-01-24,223
CUST_01590,38,Female,Northern,Tamale,2025-04-17,505
CUST_01591,38,Female,Central,Cape Coast,2025-05-21,471
CUST_01592,18,Female,Greater Accra,Ashaiman,2023-01-03,1340
CUST_01593,22,Female,Eastern,Akosombo,2026-07-12,54
CUST_01594,35,Female,Ashanti,Mampong,2026-07-23,43
CUST_01595,18,Male,Eastern,Koforidua,2025-04-07,515
CUST_01596,42,Male,Western,Axim,2025-09-24,345
CUST_01597,42,Other,,,2026-04-29,128
CUST_01598,37,Female,,,2026-08-02,33
CUST_01599,22,Other,Ashanti,Bekwai,2026-07-31,35
CUST_01600,47,Female,Ashanti,Kumasi,2024-03-20,898
CUST_01601,54,Female,Greater Accra,Madina,2026-06-11,85
CUST_01602,35,Female,Upper East,Bolgatanga,2026-04-01,156
CUST_01603,39,Female,Western North,Bibiani,2026-05-25,102
CUST_01604,36,Female,Ashanti,Bekwai,2026-03-13,175
CUST_01605,39,Female,Northern,Tamale,2026-08-07,28
CUST_01606,32,Female,Western North,Bibiani,2025-11-16,292
CUST_01607,33,Female,Bono,Sunyani,2026-08-07,28
CUST_01608,43,Female,,,2024-11-29,644
CUST_01609,57,Male,Oti,Dambai,2026-05-21,106
CUST_01610,19,Male,Ashanti,Kumasi,2025-10-29,310
CUST_01611,32,Female,Ashanti,Kumasi,2024-05-09,848
CUST_01612,22,Female,Greater Accra,Accra,2025-07-11,420
CUST_01613,49,Male,Eastern,Suhum,2025-11-04,304
CUST_01614,28,Male,Greater Accra,Accra,2026-04-01,156
CUST_01615,19,Female,Ashanti,Kumasi,2026-03-27,161
CUST_01616,40,Female,Ashanti,Kumasi,2025-06-19,442
CUST_01617,51,Female,Upper East,Bolgatanga,2023-01-03,1340
CUST_01618,40,Female,Bono East,Kintampo,2025-06-28,433
CUST_01619,36,Male,Ashanti,Bekwai,2025-10-13,326
CUST_01620,38,Male,Bono East,Techiman,2025-03-29,524
CUST_01621,48,Male,Bono East,Atebubu,2025-12-28,250
CUST_01622,25,Female,Northern,Yendi,2026-08-11,24
CUST_01623,32,Male,Greater Accra,Accra,2025-10-09,330
CUST_01624,29,Female,Volta,Keta,2023-03-20,1264
CUST_01625,22,Female,Upper West,Wa,2026-06-19,77
CUST_01626,30,Female,Volta,Keta,2025-05-24,468
CUST_01627,45,Female,Ashanti,Mampong,2026-06-07,89
CUST_01628,39,Male,Eastern,Akim Oda,2025-11-02,306
CUST_01629,40,Female,Western,Axim,2026-07-26,40
CUST_01630,35,Male,Central,Elmina,2026-01-08,239
CUST_01631,39,Male,Greater Accra,Tema,2025-02-17,564
CUST_01632,25,Male,Ashanti,Ejisu,2026-03-18,170
CUST_01633,30,Male,Upper East,Bolgatanga,2025-06-24,437
CUST_01634,35,Female,Bono East,Atebubu,2024-12-09,634
CUST_01635,36,Female,Greater Accra,Madina,2023-10-23,1047
CUST_01636,37,Male,Oti,Dambai,2026-05-21,106
CUST_01637,32,Male,Ashanti,Kumasi,2026-02-13,203
CUST_01638,30,Female,Volta,Keta,2026-06-30,66
CUST_01639,65,Female,Northern,Tamale,2023-01-03,1340
CUST_01640,43,Male,Upper East,Bolgatanga,2023-10-24,1046
CUST_01641,38,Female,Upper West,Wa,2025-10-29,310
CUST_01642,31,Female,Ashanti,Kumasi,2024-08-27,738
CUST_01643,29,Female,Bono East,Techiman,2025-11-14,294
CUST_01644,32,Male,Greater Accra,Accra,2025-08-10,390
CUST_01645,36,Female,Volta,Ho,2026-07-29,37
CUST_01646,18,Female,Northern,Yendi,2025-02-18,563
CUST_01647,18,Female,Volta,Hohoe,2026-07-12,54
CUST_01648,27,Female,Ashanti,Kumasi,2024-10-05,699
CUST_01649,36,Other,Bono East,Techiman,2025-01-03,609
CUST_01650,31,Male,Greater Accra,Tema,2025-04-29,493
CUST_01651,48,Female,Greater Accra,Accra,2026-08-21,14
CUST_01652,19,Female,Volta,Ho,2026-04-13,144
CUST_01653,26,Female,Eastern,Koforidua,2026-05-05,122
CUST_01654,49,Male,Bono,Dormaa Ahenkro,2026-03-10,178
CUST_01655,35,Male,Ashanti,Konongo,2026-07-30,36
CUST_01656,42,Female,Greater Accra,Ashaiman,2023-08-26,1105
CUST_01657,54,Female,Bono,Berekum,2025-10-17,322
CUST_01658,27,Male,Central,Winneba,2026-04-12,145
CUST_01659,33,Female,Greater Accra,Tema,2026-02-14,202
CUST_01660,31,Male,Northern,Yendi,2026-01-10,237
CUST_01661,18,Other,,,2025-09-02,367
CUST_01662,30,Female,Western,Tarkwa,2025-11-18,290
CUST_01663,42,Male,Eastern,Akosombo,2023-12-02,1007
CUST_01664,39,Female,Bono,Berekum,2025-12-04,274
CUST_01665,40,Female,Bono,Sunyani,2023-01-03,1340
CUST_01666,30,Male,Volta,Ho,2024-08-03,762
CUST_01667,27,Female,Greater Accra,Madina,2026-06-03,93
CUST_01668,46,Male,Bono,Berekum,2023-10-03,1067
CUST_01669,29,Female,Volta,Kpando,2026-07-17,49
CUST_01670,36,Male,Volta,Ho,2024-10-24,680
CUST_01671,35,Male,Ashanti,Konongo,2026-02-25,191
CUST_01672,48,Male,Bono East,Kintampo,2024-05-16,841
CUST_01673,43,Male,Northern,Savelugu,2024-06-16,810
CUST_01674,21,Female,Greater Accra,Tema,2024-11-18,655
CUST_01675,22,Male,Ashanti,Obuasi,2024-12-19,624
CUST_01676,39,Male,Western North,Bibiani,2026-04-12,145
CUST_01677,33,Female,Greater Accra,Madina,2026-08-02,33
CUST_01678,29,Female,Oti,Jasikan,2026-02-10,206
CUST_01679,44,Female,Volta,Ho,2026-06-20,76
CUST_01680,35,Female,Western,Takoradi,2025-05-18,474
CUST_01681,34,Female,Ashanti,Bekwai,2026-03-19,169
CUST_01682,41,Male,Ashanti,Obuasi,2023-01-03,1340
CUST_01683,30,Male,Upper West,Lawra,2025-07-22,409
CUST_01684,49,Other,Ashanti,Obuasi,2024-10-13,691
CUST_01685,26,Male,Northern,Tamale,2026-07-10,56
CUST_01686,40,Male,Ashanti,Konongo,2024-07-04,792
CUST_01687,48,Male,Greater Accra,Madina,2023-11-15,1024
CUST_01688,20,Male,Greater Accra,Accra,2025-12-11,267
CUST_01689,30,Female,Central,Kasoa,2025-08-28,372
CUST_01690,45,Female,Savannah,Bole,2025-02-03,578
CUST_01691,45,Other,Ashanti,Kumasi,2026-06-20,76
CUST_01692,32,Female,Ashanti,Mampong,2025-11-29,279
CUST_01693,26,Male,Ashanti,Kumasi,2026-02-13,203
CUST_01694,43,Male,Central,Winneba,2026-07-03,63
CUST_01695,45,Other,Eastern,Suhum,2026-03-05,183
CUST_01696,22,Male,Bono East,Kintampo,2026-08-07,28
CUST_01697,21,Male,Eastern,Akim Oda,2026-08-25,10
CUST_01698,36,Female,Eastern,Nkawkaw,2026-07-08,58
CUST_01699,40,Female,Greater Accra,Accra,2023-01-24,1319
CUST_01700,31,Male,Savannah,Damongo,2025-10-21,318
CUST_01701,40,Female,Ashanti,Bekwai,2023-01-03,1340
CUST_01702,26,Other,Greater Accra,Ashaiman,2026-01-21,226
CUST_01703,18,Male,Volta,Keta,2026-04-08,149
CUST_01704,29,Female,Western,Sekondi,2025-11-26,282
CUST_01705,34,Male,Eastern,Koforidua,2026-01-16,231
CUST_01706,31,Female,Eastern,Koforidua,2026-07-22,44
CUST_01707,22,Female,Upper East,Bawku,2025-07-22,409
CUST_01708,18,Other,Greater Accra,Ashaiman,2026-05-30,97
CUST_01709,28,Male,Bono,Berekum,2025-08-14,386
CUST_01710,42,Male,Western,Axim,2025-07-11,420
CUST_01711,46,Male,Eastern,Koforidua,2026-07-01,65
CUST_01712,45,Female,Eastern,Akim Oda,2026-08-10,25
CUST_01713,25,Male,Ashanti,Kumasi,2025-01-05,607
CUST_01714,22,Male,Northern,Tamale,2026-01-01,246
CUST_01715,38,Male,Central,Cape Coast,2026-08-12,23
CUST_01716,40,Male,Ashanti,Bekwai,2023-01-03,1340
CUST_01717,38,Male,Western,Takoradi,2026-08-12,23
CUST_01718,18,Female,North East,Walewale,2025-05-17,475
CUST_01719,25,Male,Eastern,Akim Oda,2023-01-03,1340
CUST_01720,33,Male,Ahafo,Hwidiem,2026-05-18,109
CUST_01721,38,Female,Ashanti,Obuasi,2026-07-05,61
CUST_01722,41,Female,Greater Accra,Dansoman,2026-07-15,51
CUST_01723,35,Male,Greater Accra,Accra,2026-04-13,144
CUST_01724,37,Male,Eastern,Akosombo,2026-07-24,42
CUST_01725,34,Female,Ashanti,Bekwai,2025-05-21,471
CUST_01726,40,Male,Greater Accra,Accra,2026-08-10,25
CUST_01727,37,Female,Ahafo,Goaso,2025-11-24,284
CUST_01728,34,Male,Bono,Sunyani,2023-01-03,1340
CUST_01729,31,Male,Northern,Savelugu,2024-11-01,672
CUST_01730,34,Male,Greater Accra,Tema,2025-08-18,382
CUST_01731,38,Female,Greater Accra,Tema,2026-04-11,146
CUST_01732,36,Female,Greater Accra,Accra,2025-08-09,391
CUST_01733,37,Male,Northern,Tamale,2025-11-09,299
CUST_01734,47,Female,Ahafo,Hwidiem,2026-01-25,222
CUST_01735,36,Male,Eastern,Koforidua,2026-07-10,56
CUST_01736,27,Male,Greater Accra,Madina,2024-04-17,870
CUST_01737,42,Female,Central,Swedru,2026-01-09,238
CUST_01738,20,Male,Ashanti,Kumasi,2026-06-10,86
CUST_01739,23,Female,Ashanti,Ejisu,2026-03-05,183
CUST_01740,37,Female,Western,Takoradi,2026-02-03,213
CUST_01741,39,Female,Volta,Keta,2024-10-01,703
CUST_01742,21,Female,Greater Accra,Accra,2025-03-24,529
CUST_01743,30,Male,Greater Accra,Madina,2025-01-26,586
CUST_01744,27,Male,North East,Nalerigu,2026-08-31,4
CUST_01745,29,Male,Ashanti,Obuasi,2026-02-01,215
CUST_01746,43,Male,Greater Accra,Tema,2025-12-16,262
CUST_01747,41,Female,Greater Accra,Accra,2026-08-28,7
CUST_01748,33,Male,Greater Accra,Madina,2026-05-07,120
CUST_01749,28,Female,Ashanti,Kumasi,2025-02-10,571
CUST_01750,20,Male,Upper East,Bawku,2026-07-08,58
CUST_01751,48,Female,Ashanti,Kumasi,2025-11-02,306
CUST_01752,39,Female,Eastern,Nkawkaw,2026-05-31,96
CUST_01753,26,Female,Volta,Ho,2026-08-31,4
CUST_01754,41,Male,Eastern,Akim Oda,2026-05-17,110
CUST_01755,33,Female,Bono East,Techiman,2023-01-03,1340
CUST_01756,31,Male,Bono East,Kintampo,2024-11-27,646
CUST_01757,38,Male,Greater Accra,Accra,2023-03-01,1283
CUST_01758,26,Male,Northern,Savelugu,2025-12-11,267
CUST_01759,30,Female,Eastern,Suhum,2026-07-20,46
CUST_01760,35,Male,North East,Nalerigu,2025-10-22,317
CUST_01761,29,Female,Eastern,Nkawkaw,2026-01-05,242
CUST_01762,40,Other,North East,Nalerigu,2024-08-21,744
CUST_01763,52,Male,Northern,Tamale,2026-07-25,41
CUST_01764,26,Female,Ashanti,Konongo,2025-12-11,267
CUST_01765,18,Female,Central,Winneba,2026-07-01,65
CUST_01766,18,Male,North East,Walewale,2026-03-31,157
CUST_01767,32,Female,Bono East,Techiman,2025-03-19,534
CUST_01768,27,Male,Greater Accra,Accra,2025-12-20,258
CUST_01769,36,Female,Volta,Ho,2026-02-28,188
CUST_01770,35,Male,Ashanti,Konongo,2026-02-16,200
CUST_01771,18,Male,Greater Accra,Tema,2026-01-01,246
CUST_01772,18,Female,Ashanti,Konongo,2024-12-29,614
CUST_01773,36,Male,Ashanti,Kumasi,2024-03-28,890
CUST_01774,35,Male,Bono,Sunyani,2023-04-10,1243
