customer_id,churn,predicted_churn_proba,region,city,favorite_category,dominant_device,conversion_rate_delta,activity_momentum,browse_buy_gap_days,stale_cart_adds,total_spend,total_purchases,days_since_last_purchase
CUST_02313,0,0.51292074,Ahafo,Goaso,Fashion & Apparel,Mobile,0.0,1.3333333333333333,9991.0,4,0.0,0.0,9999.0
CUST_02314,1,0.8852122,Oti,Nkwanta,Beauty & Personal Care,Desktop,-1.0,1.0,87.0,0,189.64,1.0,109.0
CUST_02315,1,0.29315573,Eastern,Akim Oda,Fashion & Apparel,Mobile,-0.15,0.13043478260869565,203.0,9,478.39,3.0,221.0
CUST_02317,0,0.5248069,Ashanti,Mampong,Baby & Kids,None,0.0,1.0,0.0,1,0.0,0.0,9999.0
CUST_02318,1,0.56839377,Oti,Jasikan,Electronics,Mobile,0.0,3.0,9985.0,1,0.0,0.0,9999.0
CUST_02319,0,0.25959077,Greater Accra,Teshie,Sports & Outdoors,Desktop,0.5,3.0,66.0,1,663.39,1.0,68.0
CUST_02320,0,0.00952428,Central,Kasoa,Fashion & Apparel,Mobile,0.2142857142857143,3.5,-9.0,0,3674.41,11.0,1.0
CUST_02321,0,0.15591505,Ashanti,Kumasi,Electronics,Tablet,-0.08333333333333331,0.1875,31.0,3,457.61,5.0,54.0
CUST_02322,1,0.34752652,Ashanti,Ejisu,Fashion & Apparel,Mobile,-0.3333333333333333,0.5833333333333334,11.0,4,1818.61,9.0,47.0
CUST_02323,0,0.05788638,Ashanti,Kumasi,Electronics,Desktop,-0.3333333333333333,3.5,0.0,1,1142.49,5.0,6.0
CUST_02324,1,0.639461,North East,Nalerigu,Fashion & Apparel,Mobile,0.0,3.0,9998.0,1,0.0,0.0,9999.0
CUST_02325,1,0.72837555,Greater Accra,Accra,Fashion & Apparel,Mobile,1.0,0.09090909090909091,-81.0,0,183.16,1.0,43.0
CUST_02326,0,0.1616245,Central,Elmina,Electronics,Mobile,-0.16666666666666669,0.17647058823529413,46.0,2,2183.12,4.0,51.0
CUST_02327,0,0.33663324,Greater Accra,Accra,Fashion & Apparel,Mobile,0.4230769230769231,0.3333333333333333,10.0,0,332.21,2.0,22.0
CUST_02329,0,0.11421414,Unknown,Unknown,Fashion & Apparel,Mobile,0.14814814814814814,0.8695652173913043,-1.0,4,5347.44,14.0,1.0
CUST_02331,1,0.7240186,Ashanti,Konongo,Baby & Kids,Mobile,1.0,3.0,0.0,0,58.07,1.0,4.0
CUST_02333,1,0.57462704,Greater Accra,Ashaiman,Phones & Tablets,Mobile,0.0,1.0,9979.0,7,0.0,0.0,9999.0
CUST_02334,1,0.5531086,Ashanti,Kumasi,Home & Kitchen,Tablet,0.0,0.5,9988.0,3,0.0,0.0,9999.0
CUST_02336,0,0.5206563,Upper West,Wa,Electronics,Desktop,0.0,2.0,9954.0,0,0.0,0.0,9999.0
CUST_02337,0,0.05910006,Ashanti,Bekwai,Electronics,Desktop,0.6,6.0,5.0,0,2223.38,6.0,5.0
CUST_02338,1,0.8743682,Central,Kasoa,Phones & Tablets,Mobile,0.0,2.0,9949.0,0,0.0,0.0,9999.0
CUST_02340,0,0.3622071,Greater Accra,Ashaiman,Electronics,Desktop,0.0,6.0,9966.0,0,0.0,0.0,9999.0
CUST_02341,0,0.0069232914,Upper East,Navrongo,Fashion & Apparel,Mobile,0.0005973715651135247,0.6363636363636364,-11.0,0,27173.94,56.0,0.0
CUST_02344,1,0.4857259,Greater Accra,Tema,Baby & Kids,Mobile,0.0,4.0,9972.0,1,0.0,0.0,9999.0
CUST_02345,0,0.5702031,Oti,Jasikan,Phones & Tablets,Mobile,-0.3333333333333333,0.15384615384615385,325.0,2,801.4300000000001,2.0,378.0
CUST_02346,1,0.3591843,Central,Elmina,Fashion & Apparel,Mobile,-0.06666666666666671,0.8571428571428571,-20.0,0,618.21,3.0,10.0
CUST_02347,1,0.6598234,Greater Accra,Ashaiman,Phones & Tablets,Mobile,0.0,1.0,9992.0,0,0.0,0.0,9999.0
CUST_02348,1,0.53871536,Ashanti,Kumasi,Phones & Tablets,Desktop,0.0,4.0,9994.0,1,0.0,0.0,9999.0
CUST_02349,1,0.6998527,Eastern,Akim Oda,Fashion & Apparel,Mobile,-0.5,0.8,126.0,1,52.87,1.0,131.0
CUST_02351,0,0.008988312,Northern,Savelugu,Phones & Tablets,Tablet,0.39705882352941174,0.6,-2.0,1,6760.63,18.0,7.0
CUST_02352,1,0.9219535,North East,Nalerigu,Phones & Tablets,Mobile,0.0,0.4,9991.0,5,0.0,0.0,9999.0
CUST_02353,1,0.20185648,Ashanti,Mampong,Fashion & Apparel,Mobile,-0.25,1.0,38.0,3,191.66000000000003,2.0,62.0
CUST_02354,1,0.7217918,Unknown,Unknown,Fashion & Apparel,Desktop,0.0,0.3333333333333333,9998.0,12,0.0,0.0,9999.0
CUST_02355,1,0.83602524,Central,Cape Coast,Phones & Tablets,Desktop,0.0,1.2,9990.0,8,0.0,0.0,9999.0
CUST_02357,0,0.40547106,Greater Accra,Accra,Fashion & Apparel,Mobile,-0.3333333333333333,0.15384615384615385,284.0,2,221.06,1.0,304.0
CUST_02359,1,0.718226,Bono,Sunyani,Health & Wellness,Mobile,0.0,3.0,9985.0,0,0.0,0.0,9999.0
CUST_02362,1,0.63905025,Ashanti,Kumasi,Fashion & Apparel,Desktop,0.0,2.0,9914.0,0,0.0,0.0,9999.0
CUST_02363,1,0.84982413,Central,Cape Coast,Phones & Tablets,None,1.0,1.0,-9981.0,0,1727.18,1.0,18.0
CUST_02364,0,0.3582425,Volta,Hohoe,Electronics,Mobile,0.0,1.0,9971.0,7,0.0,0.0,9999.0
CUST_02365,1,0.6439794,Central,Kasoa,Fashion & Apparel,Mobile,0.1111111111111111,1.2,17.0,2,253.76,1.0,19.0
CUST_02368,1,0.6249361,Ashanti,Konongo,Fashion & Apparel,Mobile,-0.3333333333333333,1.0,86.0,6,157.87,1.0,104.0
CUST_02369,0,0.47686487,Northern,Yendi,Phones & Tablets,Desktop,0.0,4.0,9995.0,2,0.0,0.0,9999.0
CUST_02370,1,0.6965304,Greater Accra,Accra,Beauty & Personal Care,Desktop,0.0,0.625,9987.0,0,0.0,0.0,9999.0
CUST_02371,0,0.10958299,Ashanti,Kumasi,Fashion & Apparel,Desktop,-0.3055555555555556,0.6363636363636364,18.0,1,1453.69,6.0,26.0
CUST_02372,1,0.8599889,Ashanti,Kumasi,Fashion & Apparel,Mobile,-0.5,0.2857142857142857,119.0,0,1509.0800000000002,2.0,148.0
CUST_02373,0,0.2424436,Eastern,Akim Oda,Fashion & Apparel,Mobile,0.05714285714285716,0.4166666666666667,18.0,0,661.95,2.0,19.0
CUST_02374,0,0.59847903,Upper East,Bawku,Baby & Kids,Mobile,0.0,6.0,9994.0,0,0.0,0.0,9999.0
CUST_02375,0,0.20892188,Eastern,Nkawkaw,Fashion & Apparel,Mobile,-0.16666666666666669,1.0,-1.0,1,233.31,2.0,7.0
CUST_02376,0,0.4198134,Upper East,Bolgatanga,Electronics,None,0.0,1.0,0.0,1,0.0,0.0,9999.0
CUST_02377,1,0.6521203,Central,Cape Coast,Phones & Tablets,Mobile,0.0,3.0,9990.0,0,0.0,0.0,9999.0
CUST_02378,1,0.60127485,Ashanti,Kumasi,Phones & Tablets,Tablet,-0.25,0.5,346.0,2,422.99,1.0,369.0
CUST_02379,0,0.3972744,Upper East,Bawku,Phones & Tablets,Desktop,-0.3333333333333333,9.0,97.0,4,28.93,1.0,101.0
CUST_02380,0,0.25883037,Ashanti,Kumasi,Fashion & Apparel,Tablet,-0.1111111111111111,0.3684210526315789,293.0,11,64.01,1.0,293.0
CUST_02381,1,0.6553946,Ashanti,Obuasi,Electronics,Mobile,-0.09090909090909091,0.3333333333333333,435.0,12,112.2,1.0,436.0
CUST_02382,0,0.34607598,Eastern,Koforidua,Fashion & Apparel,Mobile,-0.5,0.17647058823529413,177.0,5,426.26,4.0,195.0
CUST_02383,1,0.89956784,Ashanti,Ejisu,Fashion & Apparel,Mobile,-0.16666666666666666,0.48148148148148145,216.0,8,603.22,3.0,219.0
CUST_02384,0,0.3870886,Greater Accra,Teshie,Fashion & Apparel,Mobile,0.5,5.0,-11.0,1,112.36,1.0,32.0
CUST_02385,1,0.7254294,Western,Takoradi,Fashion & Apparel,Tablet,0.5,3.0,-19.0,1,30.01,1.0,26.0
CUST_02386,0,0.19445783,Central,Kasoa,Fashion & Apparel,Mobile,0.5,1.8333333333333333,-6.0,0,394.37,4.0,2.0
CUST_02387,1,0.86699677,Eastern,Suhum,Books & Stationery,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02388,0,0.008781342,Oti,Dambai,Fashion & Apparel,Mobile,-0.11805555555555558,1.3333333333333333,1.0,0,8104.08,17.0,7.0
CUST_02389,0,0.065170616,Unknown,Unknown,Fashion & Apparel,Tablet,0.016806722689075626,0.5625,-2.0,0,1631.79,10.0,7.0
CUST_02390,0,0.079083644,Bono East,Techiman,Home & Kitchen,Mobile,0.2142857142857143,0.6,5.0,0,1404.73,6.0,10.0
CUST_02391,1,0.75268555,Greater Accra,Madina,Phones & Tablets,Desktop,0.0,6.0,9996.0,2,0.0,0.0,9999.0
CUST_02393,1,0.7188044,Bono East,Atebubu,Phones & Tablets,Desktop,0.0,3.0,9993.0,4,0.0,0.0,9999.0
CUST_02395,0,0.19239397,Volta,Aflao,Home & Kitchen,Mobile,0.25,0.4117647058823529,72.0,1,2129.26,4.0,85.0
CUST_02396,0,0.63574195,Ashanti,Konongo,Electronics,Desktop,0.0,3.0,9956.0,0,0.0,0.0,9999.0
CUST_02399,0,0.18978857,Ashanti,Mampong,Home & Kitchen,Desktop,0.25,2.0,17.0,2,205.97,1.0,28.0
CUST_02400,0,0.1994695,Bono East,Atebubu,Fashion & Apparel,Mobile,-0.12418300653594772,0.8,45.0,4,856.96,5.0,48.0
CUST_02401,0,0.52607554,Ashanti,Obuasi,Health & Wellness,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02403,1,0.8399434,Oti,Nkwanta,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02404,0,0.48127478,Ashanti,Obuasi,Fashion & Apparel,Mobile,0.0,2.0,9999.0,1,0.0,0.0,9999.0
CUST_02405,1,0.83684474,Ashanti,Obuasi,Phones & Tablets,Mobile,0.0,0.3333333333333333,9832.0,0,0.0,0.0,9999.0
CUST_02406,0,0.46446544,Western North,Sefwi Wiawso,Fashion & Apparel,Mobile,1.0,0.5,-26.0,0,573.72,1.0,37.0
CUST_02407,1,0.92234844,Oti,Dambai,Home & Kitchen,None,1.0,1.0,-9982.0,0,372.78,1.0,17.0
CUST_02408,1,0.8015162,Eastern,Koforidua,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02409,1,0.9142872,Ashanti,Obuasi,Fashion & Apparel,Mobile,-0.08986175115207373,0.1016949152542373,15.0,8,9114.66,11.0,57.0
CUST_02410,0,0.012783393,Central,Kasoa,Fashion & Apparel,Mobile,-0.3529411764705882,4.5,-1.0,0,5372.360000000001,12.0,1.0
CUST_02411,1,0.69221675,Volta,Hohoe,Phones & Tablets,Desktop,1.0,0.875,65.0,1,346.52,1.0,85.0
CUST_02413,1,0.5458448,Northern,Tamale,Fashion & Apparel,Mobile,0.0,1.5,9983.0,2,0.0,0.0,9999.0
CUST_02415,0,0.46693027,Greater Accra,Accra,Electronics,Mobile,0.0,1.5,9959.0,2,0.0,0.0,9999.0
CUST_02416,0,0.31619647,Ashanti,Kumasi,Home & Kitchen,Desktop,0.3333333333333333,0.21052631578947367,45.0,0,2332.9799999999996,3.0,59.0
CUST_02417,0,0.31041384,Ashanti,Konongo,Fashion & Apparel,Tablet,0.0,2.0,9979.0,0,0.0,0.0,9999.0
CUST_02420,0,0.1531462,Ashanti,Kumasi,Sports & Outdoors,Mobile,0.75,3.0,-1.0,0,813.0500000000001,3.0,1.0
CUST_02423,0,0.07570809,Savannah,Damongo,Fashion & Apparel,Mobile,-0.4166666666666667,0.5333333333333333,160.0,13,808.13,5.0,170.0
CUST_02424,1,0.716696,Eastern,Koforidua,Fashion & Apparel,Desktop,0.3333333333333333,2.3333333333333335,24.0,2,268.0,1.0,32.0
CUST_02425,0,0.49779817,Eastern,Koforidua,Fashion & Apparel,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02426,1,0.75420165,Central,Kasoa,Fashion & Apparel,Tablet,-0.2777777777777778,0.4666666666666667,208.0,13,2769.3199999999997,5.0,220.0
CUST_02428,1,0.7522113,Ashanti,Bekwai,Fashion & Apparel,Mobile,-0.25,0.4,244.0,4,4540.39,2.0,272.0
CUST_02429,1,0.44339454,Volta,Ho,Electronics,Desktop,0.0,3.0,9981.0,3,0.0,0.0,9999.0
CUST_02430,1,0.8216783,Volta,Ho,Phones & Tablets,Mobile,1.0,0.08333333333333333,-150.0,0,127.11,1.0,26.0
CUST_02431,0,0.6288853,Western,Takoradi,Home & Kitchen,Mobile,0.0,2.0,9995.0,2,0.0,0.0,9999.0
CUST_02432,1,0.5531086,Greater Accra,Tema,Home & Kitchen,Desktop,-0.2,0.38461538461538464,69.0,1,45.26,1.0,101.0
CUST_02433,1,0.9649497,Volta,Ho,Baby & Kids,Mobile,0.0,0.3333333333333333,9694.0,3,0.0,0.0,9999.0
CUST_02434,1,0.76306224,Greater Accra,Teshie,Beauty & Personal Care,Tablet,1.0,2.0,-8.0,0,31.2,1.0,12.0
CUST_02435,1,0.85404104,Western,Axim,Fashion & Apparel,Desktop,0.22058823529411764,0.10638297872340426,-3.0,0,5746.929999999999,2.0,9.0
CUST_02436,0,0.6868157,Northern,Tamale,Electronics,Desktop,0.0,4.0,9996.0,2,0.0,0.0,9999.0
CUST_02437,0,0.59041566,Ashanti,Obuasi,Beauty & Personal Care,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02438,1,0.6547951,Bono,Sunyani,Beauty & Personal Care,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02439,1,0.71769893,Greater Accra,Madina,Phones & Tablets,Mobile,0.6666666666666666,1.0,-56.0,0,764.9200000000001,4.0,3.0
CUST_02441,1,0.5813928,Eastern,Koforidua,Fashion & Apparel,Desktop,0.25,0.9,48.0,3,259.97,1.0,50.0
CUST_02442,1,0.6299048,Ashanti,Kumasi,Phones & Tablets,Mobile,0.0,0.8333333333333334,9995.0,5,0.0,0.0,9999.0
CUST_02443,1,0.7369284,Greater Accra,Madina,Books & Stationery,Mobile,0.0,0.75,9954.0,1,0.0,0.0,9999.0
CUST_02444,0,0.07491166,Oti,Nkwanta,Fashion & Apparel,Mobile,-0.12962962962962962,0.46153846153846156,18.0,3,3627.2,9.0,19.0
CUST_02445,1,0.6243494,Greater Accra,Accra,Phones & Tablets,Mobile,1.0,9.0,52.0,0,417.09,1.0,56.0
CUST_02446,0,0.7239976,Greater Accra,Madina,Phones & Tablets,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02447,0,0.5706633,Ashanti,Obuasi,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02450,1,0.45776287,Greater Accra,Ashaiman,Electronics,Desktop,0.0,3.0,9987.0,2,0.0,0.0,9999.0
CUST_02451,0,0.5729241,Ashanti,Ejisu,Beauty & Personal Care,None,0.0,1.0,0.0,1,0.0,0.0,9999.0
CUST_02452,1,0.9609239,Ashanti,Kumasi,Fashion & Apparel,Desktop,-0.6,0.125,75.0,1,981.25,3.0,259.0
CUST_02453,1,0.6353435,Ashanti,Ejisu,Fashion & Apparel,Mobile,0.0,3.0,9991.0,1,0.0,0.0,9999.0
CUST_02454,1,0.73303825,Eastern,Akim Oda,Fashion & Apparel,Mobile,0.0,2.0,9986.0,0,0.0,0.0,9999.0
CUST_02455,1,0.77427053,Volta,Kpando,Phones & Tablets,Mobile,0.0,1.0,9945.0,0,0.0,0.0,9999.0
CUST_02457,0,0.33134073,Ashanti,Ejisu,Fashion & Apparel,None,0.6666666666666666,1.0,-9979.0,1,244.45999999999998,2.0,20.0
CUST_02458,1,0.6770907,Ashanti,Kumasi,Fashion & Apparel,Mobile,0.5,1.0,52.0,1,112.11,2.0,62.0
CUST_02459,0,0.48058736,Savannah,Bole,Phones & Tablets,Tablet,0.0,1.5,9967.0,3,0.0,0.0,9999.0
CUST_02460,0,0.29018337,Oti,Dambai,Fashion & Apparel,Desktop,0.42857142857142855,5.0,23.0,1,202.78,3.0,29.0
CUST_02461,1,0.9403443,Upper East,Navrongo,Fashion & Apparel,Mobile,-0.06666666666666667,0.21052631578947367,338.0,15,91.91999999999999,2.0,340.0
CUST_02462,0,0.18297601,Ashanti,Bekwai,Fashion & Apparel,Mobile,-0.16666666666666669,0.0625,-55.0,1,1328.3700000000001,4.0,36.0
CUST_02463,1,0.81182194,Greater Accra,Accra,Phones & Tablets,Mobile,0.5,0.3333333333333333,-54.0,1,4602.45,1.0,81.0
CUST_02464,1,0.5989632,Ashanti,Mampong,Beauty & Personal Care,Mobile,0.0,1.0,9997.0,2,0.0,0.0,9999.0
CUST_02465,0,0.106271535,Ashanti,Bekwai,Fashion & Apparel,Mobile,-0.1616161616161616,3.2,-3.0,0,1011.14,4.0,1.0
CUST_02467,1,0.6163095,Northern,Tamale,Fashion & Apparel,Desktop,0.14285714285714285,8.0,63.0,5,132.55,1.0,64.0
CUST_02469,1,0.6225538,Bono,Sunyani,Health & Wellness,Mobile,1.0,3.0,13.0,0,66.93,1.0,59.0
CUST_02470,0,0.47175163,Ashanti,Kumasi,Fashion & Apparel,Desktop,0.0,0.75,9987.0,1,0.0,0.0,9999.0
CUST_02471,0,0.7515454,Volta,Ho,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02472,1,0.81714773,Ashanti,Kumasi,Fashion & Apparel,Mobile,0.625,0.375,52.0,0,442.66999999999996,4.0,73.0
CUST_02473,1,0.24756987,Greater Accra,Tema,Fashion & Apparel,Mobile,0.6153846153846154,0.23529411764705882,65.0,0,1701.07,6.0,71.0
CUST_02474,0,0.6572169,Volta,Ho,Fashion & Apparel,Desktop,0.019230769230769218,1.2,35.0,3,1087.59,5.0,45.0
CUST_02475,1,0.56265134,Greater Accra,Teshie,Fashion & Apparel,Mobile,0.0,5.0,9950.0,6,0.0,0.0,9999.0
CUST_02476,1,0.86437935,Ashanti,Konongo,Phones & Tablets,Desktop,0.5,0.1111111111111111,-53.0,0,1842.1799999999998,2.0,44.0
CUST_02478,1,0.70397514,Volta,Keta,Fashion & Apparel,Mobile,-0.3333333333333333,0.42857142857142855,153.0,3,905.8299999999999,2.0,192.0
CUST_02480,0,0.5145338,Ashanti,Bekwai,Phones & Tablets,Desktop,0.0,0.5,9980.0,11,0.0,0.0,9999.0
CUST_02481,1,0.9056982,Upper East,Bolgatanga,Fashion & Apparel,Mobile,0.0,3.0,9998.0,1,0.0,0.0,9999.0
CUST_02482,1,0.8346193,Ashanti,Kumasi,Phones & Tablets,Mobile,0.03947368421052633,0.41935483870967744,1.0,1,1998.1200000000001,5.0,10.0
CUST_02483,1,0.7410311,Eastern,Suhum,Fashion & Apparel,Desktop,-0.36363636363636365,0.12121212121212122,80.0,4,2787.2400000000002,8.0,92.0
CUST_02485,0,0.047981482,Volta,Aflao,Fashion & Apparel,Mobile,0.022727272727272707,5.5,-1.0,1,1561.46,4.0,6.0
CUST_02486,1,0.85204864,North East,Walewale,Electronics,Desktop,0.0,0.4444444444444444,9971.0,4,0.0,0.0,9999.0
CUST_02487,1,0.66871697,Ashanti,Kumasi,Fashion & Apparel,Desktop,0.0,3.0,9971.0,0,0.0,0.0,9999.0
CUST_02488,0,0.39383447,Volta,Hohoe,Phones & Tablets,Mobile,-0.4,0.3076923076923077,95.0,2,881.6200000000001,2.0,106.0
CUST_02489,0,0.06872321,Western,Takoradi,Fashion & Apparel,Mobile,-0.2777777777777778,2.2,15.0,2,464.72,5.0,28.0
CUST_02490,1,0.7694433,Ahafo,Goaso,Health & Wellness,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02491,0,0.4700326,Greater Accra,Ashaiman,Health & Wellness,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02492,1,0.6405234,Northern,Tamale,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02493,0,0.11756849,Central,Kasoa,Fashion & Apparel,Mobile,0.1527777777777778,0.8333333333333334,44.0,5,1355.63,5.0,48.0
CUST_02494,0,0.19811097,Ashanti,Bekwai,Health & Wellness,Mobile,0.0,2.0,9959.0,1,0.0,0.0,9999.0
CUST_02495,1,0.54204094,Eastern,Koforidua,Phones & Tablets,Mobile,0.0,2.0,9959.0,1,0.0,0.0,9999.0
CUST_02496,1,0.42908016,Ashanti,Bekwai,Electronics,Desktop,0.0,1.0,9939.0,1,0.0,0.0,9999.0
CUST_02497,0,0.688076,Central,Swedru,Fashion & Apparel,Mobile,0.0,1.0,9991.0,0,0.0,0.0,9999.0
CUST_02498,0,0.06227882,Western North,Bibiani,Fashion & Apparel,Desktop,0.3789473684210527,0.30434782608695654,17.0,1,5140.64,12.0,17.0
CUST_02499,1,0.6407585,Central,Cape Coast,Fashion & Apparel,Desktop,-0.34615384615384615,0.12903225806451613,97.0,3,5016.96,9.0,100.0
CUST_02500,0,0.16185674,Western,Takoradi,Phones & Tablets,Mobile,0.25,11.0,4.0,2,1017.95,3.0,4.0
CUST_02501,1,0.84338915,Central,Kasoa,Fashion & Apparel,Mobile,-0.048913043478260865,0.14285714285714285,15.0,6,1167.03,5.0,34.0
CUST_02502,1,0.74548227,Greater Accra,Accra,Phones & Tablets,Tablet,-0.3333333333333333,1.4,81.0,0,982.69,2.0,94.0
CUST_02503,0,0.2491081,Ashanti,Kumasi,Phones & Tablets,Mobile,-0.6666666666666667,0.42857142857142855,-31.0,0,1269.8899999999999,2.0,34.0
CUST_02504,1,0.6476465,Eastern,Suhum,Fashion & Apparel,Mobile,-0.14285714285714285,0.1,466.0,4,90.51,1.0,526.0
CUST_02507,1,0.1563286,Eastern,Koforidua,Fashion & Apparel,Mobile,0.09523809523809523,0.3157894736842105,13.0,1,1326.99,7.0,29.0
CUST_02508,0,0.017366247,Ashanti,Obuasi,Phones & Tablets,Mobile,-0.15384615384615385,3.0,-2.0,0,8484.04,13.0,4.0
CUST_02509,1,0.69008917,Ashanti,Bekwai,Fashion & Apparel,Desktop,-0.1,0.46153846153846156,404.0,8,279.45,1.0,415.0
CUST_02510,1,0.68329555,Eastern,Koforidua,Fashion & Apparel,Tablet,-0.3333333333333333,0.22727272727272727,123.0,5,205.51999999999998,3.0,123.0
CUST_02512,0,0.49121073,Ahafo,Kenyasi,Fashion & Apparel,Mobile,0.0,0.4166666666666667,9996.0,4,0.0,0.0,9999.0
CUST_02513,0,0.6269711,Bono East,Kintampo,Fashion & Apparel,Desktop,-0.5,2.5,83.0,4,828.49,1.0,91.0
CUST_02514,1,0.47432303,Volta,Keta,Fashion & Apparel,Desktop,0.0,1.5,9985.0,5,0.0,0.0,9999.0
CUST_02515,1,0.81467915,Greater Accra,Accra,Fashion & Apparel,Mobile,-0.5,0.6666666666666666,108.0,2,2131.73,1.0,133.0
CUST_02516,1,0.85530674,Northern,Tamale,Fashion & Apparel,Mobile,0.875,0.45454545454545453,26.0,0,703.18,2.0,49.0
CUST_02518,0,0.13948396,Northern,Savelugu,Beauty & Personal Care,Mobile,0.25,2.5,28.0,0,140.43,1.0,43.0
CUST_02519,0,0.119021825,Greater Accra,Tema,Phones & Tablets,Desktop,-0.1111111111111111,0.6363636363636364,307.0,14,191.08,1.0,308.0
CUST_02520,0,0.20112345,Western,Axim,Fashion & Apparel,Mobile,0.16666666666666663,0.8888888888888888,59.0,0,701.65,6.0,74.0
CUST_02521,1,0.81028295,Bono,Sunyani,Fashion & Apparel,Mobile,0.0,0.5333333333333333,9977.0,14,0.0,0.0,9999.0
CUST_02523,0,0.48375836,Western,Takoradi,Fashion & Apparel,Desktop,0.0,2.0,9990.0,0,0.0,0.0,9999.0
CUST_02524,0,0.35017574,Eastern,Akim Oda,Home & Kitchen,Desktop,0.0,4.0,9999.0,0,0.0,0.0,9999.0
CUST_02525,0,0.16156805,Central,Kasoa,Fashion & Apparel,Mobile,-0.016666666666666663,0.6428571428571429,15.0,0,1211.6200000000001,6.0,16.0
CUST_02526,1,0.6808501,Greater Accra,Accra,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02527,1,0.7544038,Western,Sekondi,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02528,0,0.7903532,Greater Accra,Ashaiman,Fashion & Apparel,Mobile,-0.14285714285714285,0.11538461538461539,95.0,3,465.69,2.0,106.0
CUST_02530,1,0.96687627,Ashanti,Ejisu,Phones & Tablets,Mobile,0.85,0.2,59.0,0,2525.7599999999998,4.0,83.0
CUST_02531,0,0.30195943,Central,Swedru,Fashion & Apparel,Mobile,0.5,0.8571428571428571,86.0,1,465.79,1.0,88.0
CUST_02532,0,0.11657558,Greater Accra,Accra,Phones & Tablets,Mobile,0.13636363636363635,0.25,58.0,1,1751.36,6.0,71.0
CUST_02533,1,0.7940367,Volta,Keta,None,None,0.0,1.0,0.0,0,0.0,0.0,9999.0
CUST_02535,1,0.16926648,Greater Accra,Tema,Fashion & Apparel,Mobile,-0.041666666666666685,0.375,51.0,3,2431.9700000000003,5.0,60.0
CUST_02536,0,0.52494794,Greater Accra,Accra,Fashion & Apparel,Mobile,0.0,0.35,9974.0,13,0.0,0.0,9999.0
CUST_02537,1,0.8565375,Greater Accra,Accra,Fashion & Apparel,Mobile,0.03139717425431712,0.7575757575757576,-1.0,0,2155.4,10.0,8.0
CUST_02539,1,0.8130924,Central,Kasoa,Phones & Tablets,Mobile,0.08181818181818182,0.46153846153846156,7.0,1,3594.62,3.0,9.0
CUST_02540,0,0.32877296,Eastern,Suhum,Fashion & Apparel,Mobile,-0.3333333333333333,0.2,40.0,2,465.80999999999995,3.0,107.0
CUST_02541,0,0.3264449,Greater Accra,Tema,Home & Kitchen,Desktop,0.14285714285714285,1.625,57.0,6,74.6,1.0,68.0
CUST_02542,0,0.0058568083,Western,Tarkwa,Fashion & Apparel,Mobile,0.0,0.47368421052631576,-18.0,1,12874.59,36.0,2.0
CUST_02543,0,0.50634456,Bono East,Atebubu,Fashion & Apparel,Mobile,0.0,0.36363636363636365,9982.0,5,0.0,0.0,9999.0
CUST_02544,0,0.76382446,Bono,Berekum,Electronics,Desktop,-0.6666666666666666,0.5,14.0,1,201.57,2.0,131.0
CUST_02546,1,0.8097655,Greater Accra,Tema,Phones & Tablets,Desktop,0.0,2.2,9997.0,6,0.0,0.0,9999.0
CUST_02548,0,0.47643986,Greater Accra,Accra,Electronics,Mobile,0.0,8.0,9998.0,2,0.0,0.0,9999.0
CUST_02549,1,0.67304677,Ashanti,Kumasi,Beauty & Personal Care,Mobile,0.0,2.0,9918.0,1,0.0,0.0,9999.0
CUST_02551,0,0.3783174,Ashanti,Bekwai,Fashion & Apparel,Mobile,0.0,2.0,9951.0,1,0.0,0.0,9999.0
CUST_02553,0,0.021004768,Upper West,Lawra,Fashion & Apparel,Desktop,0.27777777777777773,0.3,8.0,0,7323.53,13.0,14.0
CUST_02554,1,0.83368033,Western,Sekondi,Fashion & Apparel,Mobile,-0.36363636363636365,0.25,111.0,0,2149.99,4.0,137.0
CUST_02556,1,0.88660145,Volta,Keta,Home & Kitchen,Mobile,0.0,0.1875,9993.0,6,0.0,0.0,9999.0
CUST_02557,0,0.033563115,Greater Accra,Accra,Electronics,Tablet,0.380952380952381,2.0,-16.0,0,4126.38,6.0,0.0
CUST_02558,1,0.534127,Northern,Yendi,Electronics,Mobile,0.0,2.0,9999.0,0,0.0,0.0,9999.0
