session_id,customer_id,session_date,session_duration_min,pages_viewed,device_type
SESS_036041,CUST_02244,2024-12-30,11.7,9,Mobile
SESS_036042,CUST_02244,2025-01-20,6.1,6,Mobile
SESS_036043,CUST_02244,2025-03-24,23.1,9,Mobile
SESS_036044,CUST_02244,2025-03-28,27.0,5,Mobile
SESS_036045,CUST_02244,2025-04-05,23.4,8,Mobile
SESS_036046,CUST_02244,2025-04-25,28.4,11,Mobile
SESS_036047,CUST_02244,2025-07-08,26.8,15,Mobile
SESS_036048,CUST_02244,2025-07-15,18.6,12,Mobile
SESS_036049,CUST_02244,2025-11-05,12.5,9,Mobile
SESS_036050,CUST_02244,2025-11-28,49.3,21,Mobile
SESS_036051,CUST_02244,2025-12-06,21.3,9,Mobile
SESS_036052,CUST_02244,2026-01-07,53.8,27,Mobile
SESS_036053,CUST_02244,2026-01-28,7.7,6,Mobile
SESS_036054,CUST_02244,2026-02-01,32.7,19,Mobile
SESS_036055,CUST_02244,2026-03-14,9.8,10,Mobile
SESS_036056,CUST_02244,2026-04-03,37.9,20,Mobile
SESS_036057,CUST_02244,2026-04-06,6.3,8,Mobile
SESS_036058,CUST_02244,2026-04-27,16.6,8,Mobile
SESS_036059,CUST_02244,2026-04-30,62.1,29,Mobile
SESS_036060,CUST_02244,2026-04-30,4.0,3,Mobile
SESS_036061,CUST_02244,2026-05-29,19.6,10,Mobile
SESS_036062,CUST_02244,2026-06-16,26.5,9,Mobile
SESS_036063,CUST_02244,2026-08-03,46.0,26,Mobile
SESS_036064,CUST_02244,2026-08-26,23.7,12,Mobile
SESS_036065,CUST_02245,2024-09-24,16.6,12,Mobile
SESS_036066,CUST_02245,2024-12-03,39.4,18,Mobile
SESS_036067,CUST_02245,2025-01-11,8.5,10,Mobile
SESS_036068,CUST_02245,2025-02-10,16.0,19,Mobile
SESS_036069,CUST_02245,2025-03-05,10.0,14,Mobile
SESS_036070,CUST_02245,2025-03-28,49.3,29,Mobile
SESS_036071,CUST_02245,2025-04-26,24.1,17,Mobile
SESS_036072,CUST_02245,2025-07-12,53.5,23,Mobile
SESS_036073,CUST_02245,2025-07-27,37.1,29,Mobile
SESS_036074,CUST_02245,2025-08-21,16.2,12,Mobile
SESS_036075,CUST_02245,2025-09-20,26.8,14,Mobile
SESS_036076,CUST_02245,2025-09-26,82.6,29,Mobile
SESS_036077,CUST_02245,2025-10-30,16.5,18,Mobile
SESS_036078,CUST_02245,2025-11-13,11.7,12,Mobile
SESS_036079,CUST_02245,2025-12-01,36.9,18,Mobile
SESS_036080,CUST_02245,2025-12-03,5.1,15,Mobile
SESS_036081,CUST_02245,2025-12-09,17.6,18,Mobile
SESS_036082,CUST_02245,2026-01-15,50.5,24,Mobile
SESS_036083,CUST_02245,2026-02-07,8.5,10,Mobile
SESS_036084,CUST_02245,2026-02-17,14.3,15,Mobile
SESS_036085,CUST_02245,2026-03-14,71.1,33,Mobile
SESS_036086,CUST_02245,2026-03-18,25.9,15,Mobile
SESS_036087,CUST_02245,2026-03-18,42.7,26,Mobile
SESS_036088,CUST_02245,2026-04-13,16.7,13,Mobile
SESS_036089,CUST_02245,2026-04-17,39.3,26,Mobile
SESS_036090,CUST_02245,2026-04-18,22.8,19,Mobile
SESS_036091,CUST_02245,2026-04-24,36.4,15,Mobile
SESS_036092,CUST_02245,2026-04-30,25.0,17,Mobile
SESS_036093,CUST_02245,2026-05-11,30.5,9,Mobile
SESS_036094,CUST_02245,2026-05-19,22.7,23,Mobile
SESS_036095,CUST_02245,2026-05-21,37.4,21,Mobile
SESS_036096,CUST_02245,2026-05-25,77.8,31,Mobile
SESS_036097,CUST_02245,2026-06-03,27.8,15,Mobile
SESS_036098,CUST_02245,2026-06-03,26.3,18,Mobile
SESS_036099,CUST_02245,2026-06-07,47.4,17,Mobile
SESS_036100,CUST_02245,2026-06-16,23.8,9,Mobile
SESS_036101,CUST_02245,2026-06-21,40.9,20,Desktop
SESS_036102,CUST_02245,2026-06-22,51.0,32,Mobile
SESS_036103,CUST_02245,2026-06-23,17.3,13,Mobile
SESS_036104,CUST_02245,2026-06-28,53.7,27,Mobile
SESS_036105,CUST_02245,2026-06-28,19.6,13,Mobile
SESS_036106,CUST_02245,2026-07-08,12.7,15,Mobile
SESS_036107,CUST_02245,2026-07-24,28.5,17,Mobile
SESS_036108,CUST_02245,2026-07-27,25.0,22,Mobile
SESS_036109,CUST_02245,2026-08-17,1.7,9,Mobile
SESS_036110,CUST_02245,2026-08-29,18.0,14,Mobile
SESS_036111,CUST_02245,2026-08-30,77.7,34,Mobile
SESS_036112,CUST_02245,2026-09-02,40.1,16,Mobile
SESS_036113,CUST_02245,2026-09-02,13.5,14,Mobile
SESS_036114,CUST_02246,2026-03-25,5.2,4,Mobile
SESS_036115,CUST_02246,2026-04-15,9.4,2,Mobile
SESS_036116,CUST_02246,2026-05-18,6.6,7,Mobile
SESS_036117,CUST_02246,2026-05-31,5.8,4,Mobile
SESS_036118,CUST_02246,2026-07-06,1.1,9,Mobile
SESS_036119,CUST_02246,2026-07-13,21.9,7,Mobile
SESS_036120,CUST_02246,2026-08-06,4.4,4,Mobile
SESS_036121,CUST_02246,2026-08-12,11.9,7,Mobile
SESS_036122,CUST_02247,2026-08-20,11.6,6,Mobile
SESS_036123,CUST_02248,2025-01-16,13.8,9,Mobile
SESS_036124,CUST_02248,2025-07-29,1.3,4,Mobile
SESS_036125,CUST_02248,2025-11-29,23.7,7,Mobile
SESS_036126,CUST_02248,2026-02-24,0.5,2,Mobile
SESS_036127,CUST_02248,2026-03-29,24.4,10,Mobile
SESS_036128,CUST_02248,2026-05-06,8.2,8,Mobile
SESS_036129,CUST_02248,2026-06-06,1.4,2,Mobile
SESS_036130,CUST_02248,2026-06-18,0.5,5,Mobile
SESS_036131,CUST_02248,2026-08-03,2.9,2,Mobile
SESS_036132,CUST_02248,2026-08-03,6.0,6,Mobile
SESS_036133,CUST_02248,2026-08-05,9.4,7,Mobile
SESS_036134,CUST_02249,2025-11-25,19.8,11,Mobile
SESS_036135,CUST_02249,2025-12-24,4.5,9,Mobile
SESS_036136,CUST_02249,2026-01-04,16.8,10,Mobile
SESS_036137,CUST_02249,2026-02-17,10.1,11,Mobile
SESS_036138,CUST_02249,2026-03-28,3.2,5,Mobile
SESS_036139,CUST_02249,2026-04-17,26.9,18,Mobile
SESS_036140,CUST_02249,2026-05-02,10.3,8,Mobile
SESS_036141,CUST_02249,2026-06-05,14.4,6,Mobile
SESS_036142,CUST_02249,2026-06-11,18.7,7,Mobile
SESS_036143,CUST_02249,2026-06-27,3.9,2,Mobile
SESS_036144,CUST_02249,2026-07-13,18.5,7,Mobile
SESS_036145,CUST_02249,2026-07-16,8.4,9,Mobile
SESS_036146,CUST_02249,2026-07-30,36.3,20,Mobile
SESS_036147,CUST_02249,2026-08-19,18.9,13,Mobile
SESS_036148,CUST_02249,2026-08-19,9.6,16,Mobile
SESS_036149,CUST_02249,2026-08-22,39.3,22,Mobile
SESS_036150,CUST_02249,2026-09-02,10.3,7,Mobile
SESS_036151,CUST_02250,2026-08-20,8.4,7,Mobile
SESS_036152,CUST_02250,2026-08-31,11.3,10,Mobile
SESS_036153,CUST_02251,2026-08-11,11.3,7,Mobile
SESS_036154,CUST_02252,2024-05-15,22.0,15,Mobile
SESS_036155,CUST_02252,2024-07-02,28.1,13,Mobile
SESS_036156,CUST_02252,2024-10-29,7.1,12,Mobile
SESS_036157,CUST_02252,2024-11-10,32.1,16,Mobile
SESS_036158,CUST_02252,2025-02-01,37.8,14,Mobile
SESS_036159,CUST_02252,2025-02-12,6.9,15,Mobile
SESS_036160,CUST_02252,2025-02-28,76.6,33,Mobile
SESS_036161,CUST_02252,2025-03-19,36.0,22,Mobile
SESS_036162,CUST_02252,2025-03-19,26.8,17,Mobile
SESS_036163,CUST_02252,2025-04-02,33.0,25,Mobile
SESS_036164,CUST_02252,2025-05-17,79.8,43,Mobile
SESS_036165,CUST_02252,2025-06-02,15.7,9,Mobile
SESS_036166,CUST_02252,2025-06-04,5.3,10,Mobile
SESS_036167,CUST_02252,2025-06-07,4.4,10,Mobile
SESS_036168,CUST_02252,2025-06-20,102.4,34,Mobile
SESS_036169,CUST_02252,2025-07-11,18.6,22,Mobile
SESS_036170,CUST_02252,2025-07-15,31.9,23,Mobile
SESS_036171,CUST_02252,2025-07-20,26.9,21,Mobile
SESS_036172,CUST_02252,2025-07-25,24.9,16,Mobile
SESS_036173,CUST_02252,2025-08-08,47.3,25,Mobile
SESS_036174,CUST_02252,2025-08-16,37.5,23,Mobile
SESS_036175,CUST_02252,2025-08-29,31.8,20,Mobile
SESS_036176,CUST_02252,2025-09-01,20.9,18,Mobile
SESS_036177,CUST_02252,2025-10-13,120.0,63,Mobile
SESS_036178,CUST_02252,2025-10-19,73.2,29,Mobile
SESS_036179,CUST_02252,2025-11-03,3.0,8,Mobile
SESS_036180,CUST_02252,2025-11-06,100.1,25,Mobile
SESS_036181,CUST_02252,2025-11-24,80.6,45,Mobile
SESS_036182,CUST_02252,2025-11-25,77.2,35,Mobile
SESS_036183,CUST_02252,2025-12-02,23.5,17,Mobile
SESS_036184,CUST_02252,2025-12-10,35.2,20,Mobile
SESS_036185,CUST_02252,2025-12-17,38.4,15,Mobile
SESS_036186,CUST_02252,2025-12-18,33.8,23,Mobile
SESS_036187,CUST_02252,2025-12-20,13.6,10,Mobile
SESS_036188,CUST_02252,2026-01-14,34.5,33,Mobile
SESS_036189,CUST_02252,2026-01-17,114.3,48,Mobile
SESS_036190,CUST_02252,2026-01-20,61.9,23,Mobile
SESS_036191,CUST_02252,2026-02-11,25.8,15,Mobile
SESS_036192,CUST_02252,2026-03-12,52.1,28,Mobile
SESS_036193,CUST_02252,2026-04-04,70.0,37,Mobile
SESS_036194,CUST_02252,2026-04-06,52.4,20,Mobile
SESS_036195,CUST_02252,2026-04-06,23.2,28,Mobile
SESS_036196,CUST_02252,2026-04-07,51.1,29,Mobile
SESS_036197,CUST_02252,2026-05-10,120.0,36,Mobile
SESS_036198,CUST_02252,2026-05-11,19.3,15,Desktop
SESS_036199,CUST_02252,2026-05-23,36.4,22,Mobile
SESS_036200,CUST_02252,2026-05-26,5.8,11,Mobile
SESS_036201,CUST_02252,2026-05-30,25.9,22,Mobile
SESS_036202,CUST_02252,2026-06-09,14.5,10,Mobile
SESS_036203,CUST_02252,2026-06-22,91.5,45,Mobile
SESS_036204,CUST_02252,2026-07-02,39.7,17,Mobile
SESS_036205,CUST_02252,2026-07-04,36.6,21,Mobile
SESS_036206,CUST_02252,2026-07-07,7.3,11,Mobile
SESS_036207,CUST_02252,2026-07-09,120.0,54,Mobile
SESS_036208,CUST_02252,2026-07-28,92.0,48,Mobile
SESS_036209,CUST_02252,2026-07-29,88.3,45,Mobile
SESS_036210,CUST_02252,2026-08-08,10.1,9,Mobile
SESS_036211,CUST_02252,2026-08-12,35.4,20,Mobile
SESS_036212,CUST_02252,2026-08-16,20.4,12,Mobile
SESS_036213,CUST_02252,2026-08-25,55.5,22,Mobile
SESS_036214,CUST_02252,2026-08-31,11.1,12,Mobile
SESS_036215,CUST_02253,2025-10-04,19.0,10,Desktop
SESS_036216,CUST_02253,2025-11-03,34.9,14,Desktop
SESS_036217,CUST_02253,2025-12-26,10.8,5,Desktop
SESS_036218,CUST_02253,2026-02-01,16.2,9,Desktop
SESS_036219,CUST_02253,2026-02-05,12.3,7,Desktop
SESS_036220,CUST_02253,2026-02-14,26.6,13,Desktop
SESS_036221,CUST_02253,2026-02-21,9.1,2,Desktop
SESS_036222,CUST_02253,2026-02-21,8.8,7,Desktop
SESS_036223,CUST_02253,2026-04-17,6.5,1,Desktop
SESS_036224,CUST_02253,2026-05-11,10.6,5,Desktop
SESS_036225,CUST_02253,2026-05-28,5.4,3,Desktop
SESS_036226,CUST_02253,2026-06-05,16.8,8,Desktop
SESS_036227,CUST_02253,2026-06-19,31.2,13,Desktop
SESS_036228,CUST_02253,2026-06-27,15.7,8,Desktop
SESS_036229,CUST_02253,2026-06-28,4.2,3,Desktop
SESS_036230,CUST_02253,2026-06-30,6.7,5,Desktop
SESS_036231,CUST_02253,2026-07-05,16.9,4,Mobile
SESS_036232,CUST_02253,2026-07-16,12.8,8,Mobile
SESS_036233,CUST_02253,2026-07-20,23.0,9,Desktop
SESS_036234,CUST_02253,2026-07-31,9.9,11,Desktop
SESS_036235,CUST_02254,2024-12-19,5.5,4,Tablet
SESS_036236,CUST_02254,2025-03-19,11.2,2,Tablet
SESS_036237,CUST_02254,2025-09-04,5.7,5,Tablet
SESS_036238,CUST_02254,2025-09-09,4.3,4,Tablet
SESS_036239,CUST_02254,2025-09-11,31.9,13,Tablet
SESS_036240,CUST_02254,2025-09-27,18.5,14,Mobile
SESS_036241,CUST_02254,2025-10-27,10.8,7,Tablet
SESS_036242,CUST_02254,2025-11-02,13.2,5,Tablet
SESS_036243,CUST_02254,2025-12-04,11.6,7,Tablet
SESS_036244,CUST_02254,2025-12-23,6.8,5,Tablet
SESS_036245,CUST_02254,2026-01-10,1.5,4,Tablet
SESS_036246,CUST_02254,2026-01-25,5.1,1,Mobile
SESS_036247,CUST_02254,2026-03-18,3.8,6,Tablet
SESS_036248,CUST_02254,2026-04-03,4.5,4,Tablet
SESS_036249,CUST_02254,2026-05-16,3.1,3,Tablet
SESS_036250,CUST_02254,2026-06-05,8.4,5,Tablet
SESS_036251,CUST_02254,2026-07-02,23.2,24,Mobile
SESS_036252,CUST_02254,2026-07-06,11.6,8,Tablet
SESS_036253,CUST_02254,2026-07-12,7.8,7,Tablet
SESS_036254,CUST_02254,2026-08-16,11.9,12,Tablet
SESS_036255,CUST_02254,2026-08-19,14.5,9,Tablet
SESS_036256,CUST_02254,2026-08-31,9.9,6,Tablet
SESS_036257,CUST_02255,2024-08-18,8.9,15,Mobile
SESS_036258,CUST_02255,2024-09-03,44.9,25,Mobile
SESS_036259,CUST_02255,2025-01-17,106.2,37,Mobile
SESS_036260,CUST_02255,2025-01-27,28.4,16,Desktop
SESS_036261,CUST_02255,2025-04-04,4.7,9,Mobile
SESS_036262,CUST_02255,2025-04-16,47.5,31,Mobile
SESS_036263,CUST_02255,2025-04-20,57.0,31,Mobile
SESS_036264,CUST_02255,2025-07-21,34.4,18,Mobile
SESS_036265,CUST_02255,2025-08-10,45.0,33,Mobile
SESS_036266,CUST_02255,2025-08-29,15.5,14,Mobile
SESS_036267,CUST_02255,2025-09-02,8.4,11,Mobile
SESS_036268,CUST_02255,2025-10-14,14.4,10,Mobile
SESS_036269,CUST_02255,2025-10-16,26.1,16,Mobile
SESS_036270,CUST_02255,2025-11-06,18.3,17,Mobile
SESS_036271,CUST_02255,2025-11-21,111.9,47,Mobile
SESS_036272,CUST_02255,2025-12-03,6.6,8,Mobile
SESS_036273,CUST_02255,2025-12-11,63.2,33,Mobile
SESS_036274,CUST_02255,2025-12-15,17.6,11,Mobile
SESS_036275,CUST_02255,2025-12-27,58.2,24,Mobile
SESS_036276,CUST_02255,2025-12-29,34.2,22,Mobile
SESS_036277,CUST_02255,2026-01-05,120.0,41,Mobile
SESS_036278,CUST_02255,2026-01-08,55.9,27,Mobile
SESS_036279,CUST_02255,2026-01-08,38.8,15,Mobile
SESS_036280,CUST_02255,2026-02-01,11.0,16,Mobile
SESS_036281,CUST_02255,2026-03-26,119.3,49,Mobile
SESS_036282,CUST_02255,2026-03-27,16.2,13,Mobile
SESS_036283,CUST_02255,2026-04-01,32.0,18,Mobile
SESS_036284,CUST_02255,2026-04-11,72.4,26,Mobile
SESS_036285,CUST_02255,2026-05-17,28.5,16,Mobile
SESS_036286,CUST_02255,2026-06-03,58.9,27,Mobile
SESS_036287,CUST_02255,2026-06-04,50.9,35,Mobile
SESS_036288,CUST_02255,2026-06-21,6.7,13,Mobile
SESS_036289,CUST_02255,2026-07-16,26.0,22,Mobile
SESS_036290,CUST_02255,2026-07-20,12.0,9,Mobile
SESS_036291,CUST_02255,2026-07-20,53.9,21,Mobile
SESS_036292,CUST_02255,2026-07-25,12.7,16,Mobile
SESS_036293,CUST_02255,2026-08-05,21.6,18,Mobile
SESS_036294,CUST_02255,2026-08-17,45.5,14,Mobile
SESS_036295,CUST_02255,2026-08-27,21.9,17,Mobile
SESS_036296,CUST_02256,2026-02-17,11.8,12,Mobile
SESS_036297,CUST_02256,2026-03-06,7.6,6,Mobile
SESS_036298,CUST_02256,2026-04-03,13.0,5,Desktop
SESS_036299,CUST_02256,2026-07-06,2.6,1,Mobile
SESS_036300,CUST_02256,2026-07-27,14.4,8,Mobile
SESS_036301,CUST_02256,2026-08-23,7.1,4,Mobile
SESS_036302,CUST_02257,2025-12-31,14.8,8,Mobile
SESS_036303,CUST_02257,2026-01-02,30.5,14,Mobile
SESS_036304,CUST_02257,2026-01-02,99.3,46,Mobile
SESS_036305,CUST_02257,2026-01-20,22.4,17,Mobile
SESS_036306,CUST_02257,2026-02-10,12.7,17,Mobile
SESS_036307,CUST_02257,2026-03-09,7.1,6,Mobile
SESS_036308,CUST_02257,2026-04-26,6.6,6,Mobile
SESS_036309,CUST_02257,2026-05-13,17.3,15,Mobile
SESS_036310,CUST_02257,2026-06-19,20.6,13,Mobile
SESS_036311,CUST_02257,2026-06-19,8.4,8,Mobile
SESS_036312,CUST_02257,2026-07-02,4.9,2,Mobile
SESS_036313,CUST_02257,2026-07-03,13.7,12,Mobile
SESS_036314,CUST_02257,2026-07-07,19.2,15,Mobile
SESS_036315,CUST_02257,2026-07-18,27.1,16,Mobile
SESS_036316,CUST_02257,2026-08-04,48.5,20,Mobile
SESS_036317,CUST_02257,2026-08-05,40.1,17,Mobile
SESS_036318,CUST_02257,2026-08-23,12.8,14,Mobile
SESS_036319,CUST_02257,2026-08-24,21.0,10,Mobile
SESS_036320,CUST_02258,2026-04-03,21.3,5,Mobile
SESS_036321,CUST_02258,2026-04-27,7.9,3,Mobile
SESS_036322,CUST_02258,2026-05-09,60.1,26,Mobile
SESS_036323,CUST_02258,2026-07-07,25.0,15,Mobile
SESS_036324,CUST_02258,2026-07-08,15.5,13,Mobile
SESS_036325,CUST_02258,2026-07-10,19.2,14,Mobile
SESS_036326,CUST_02258,2026-07-12,15.5,17,Mobile
SESS_036327,CUST_02258,2026-08-05,55.9,16,Mobile
SESS_036328,CUST_02258,2026-08-12,26.2,11,Mobile
SESS_036329,CUST_02258,2026-08-15,35.3,7,Mobile
SESS_036330,CUST_02258,2026-08-19,4.2,7,Mobile
SESS_036331,CUST_02258,2026-08-25,24.9,11,Mobile
SESS_036332,CUST_02258,2026-09-02,1.1,7,Desktop
SESS_036333,CUST_02259,2026-06-08,69.6,24,Tablet
SESS_036334,CUST_02259,2026-06-21,9.4,7,Desktop
SESS_036335,CUST_02259,2026-06-22,13.4,9,Tablet
SESS_036336,CUST_02259,2026-06-28,63.0,21,Tablet
SESS_036337,CUST_02259,2026-07-01,13.1,9,Tablet
SESS_036338,CUST_02259,2026-07-14,6.9,6,Tablet
SESS_036339,CUST_02259,2026-07-23,17.1,10,Desktop
SESS_036340,CUST_02259,2026-08-06,31.6,18,Tablet
SESS_036341,CUST_02259,2026-08-11,21.7,12,Tablet
SESS_036342,CUST_02259,2026-08-11,10.4,10,Tablet
SESS_036343,CUST_02259,2026-08-18,38.0,25,Tablet
SESS_036344,CUST_02259,2026-08-29,82.8,29,Tablet
SESS_036345,CUST_02259,2026-08-31,107.5,37,Tablet
SESS_036346,CUST_02260,2026-04-18,6.4,5,Desktop
SESS_036347,CUST_02260,2026-04-24,6.1,10,Desktop
SESS_036348,CUST_02260,2026-05-12,11.4,6,Desktop
SESS_036349,CUST_02260,2026-05-18,13.0,9,Mobile
SESS_036350,CUST_02260,2026-06-20,7.1,7,Desktop
SESS_036351,CUST_02260,2026-06-26,32.5,18,Desktop
SESS_036352,CUST_02260,2026-07-19,25.2,8,Desktop
SESS_036353,CUST_02260,2026-07-25,9.4,7,Desktop
SESS_036354,CUST_02261,2025-03-06,2.5,2,Mobile
SESS_036355,CUST_02261,2025-03-25,1.2,4,Mobile
SESS_036356,CUST_02261,2025-06-18,3.3,5,Mobile
SESS_036357,CUST_02261,2025-08-24,9.4,6,Mobile
SESS_036358,CUST_02261,2025-09-19,10.6,7,Mobile
SESS_036359,CUST_02261,2026-01-03,12.3,11,Mobile
SESS_036360,CUST_02261,2026-01-15,11.9,9,Mobile
SESS_036361,CUST_02261,2026-04-01,17.6,9,Mobile
SESS_036362,CUST_02261,2026-04-02,5.1,2,Mobile
SESS_036363,CUST_02261,2026-05-29,37.7,7,Mobile
SESS_036364,CUST_02261,2026-07-10,22.6,4,Mobile
SESS_036365,CUST_02261,2026-08-01,11.4,5,Mobile
SESS_036366,CUST_02261,2026-08-07,18.9,13,Mobile
SESS_036367,CUST_02261,2026-08-12,3.0,6,Mobile
SESS_036368,CUST_02261,2026-08-31,6.6,5,Mobile
SESS_036369,CUST_02262,2025-11-08,0.7,4,Desktop
SESS_036370,CUST_02262,2025-11-28,7.5,7,Desktop
SESS_036371,CUST_02262,2026-04-18,10.6,5,Desktop
SESS_036372,CUST_02262,2026-05-20,15.6,6,Desktop
SESS_036373,CUST_02262,2026-05-20,3.7,3,Desktop
SESS_036374,CUST_02262,2026-05-21,7.0,3,Mobile
SESS_036375,CUST_02262,2026-07-12,9.5,4,Desktop
SESS_036376,CUST_02262,2026-08-26,59.0,25,Desktop
SESS_036377,CUST_02263,2024-12-01,5.0,4,Desktop
SESS_036378,CUST_02263,2024-12-08,13.3,8,Desktop
SESS_036379,CUST_02263,2024-12-14,45.8,14,Desktop
SESS_036380,CUST_02263,2025-03-21,41.6,14,Desktop
SESS_036381,CUST_02263,2025-05-11,9.0,7,Desktop
SESS_036382,CUST_02263,2025-08-20,1.2,3,Desktop
SESS_036383,CUST_02263,2025-10-25,2.9,1,Mobile
SESS_036384,CUST_02263,2025-11-18,1.8,7,Mobile
SESS_036385,CUST_02263,2025-12-22,15.7,9,Desktop
SESS_036386,CUST_02263,2026-02-14,5.7,3,Desktop
SESS_036387,CUST_02263,2026-05-06,7.7,8,Desktop
SESS_036388,CUST_02263,2026-05-24,14.3,9,Desktop
SESS_036389,CUST_02263,2026-06-01,16.9,10,Desktop
SESS_036390,CUST_02263,2026-07-01,13.5,4,Desktop
SESS_036391,CUST_02263,2026-07-08,24.2,9,Desktop
SESS_036392,CUST_02263,2026-07-12,4.3,6,Desktop
SESS_036393,CUST_02263,2026-07-24,9.6,6,Desktop
SESS_036394,CUST_02263,2026-08-16,26.9,9,Desktop
SESS_036395,CUST_02264,2026-03-25,26.8,9,Mobile
SESS_036396,CUST_02264,2026-05-17,15.5,9,Mobile
SESS_036397,CUST_02264,2026-06-01,15.8,14,Mobile
SESS_036398,CUST_02264,2026-06-20,106.2,40,Mobile
SESS_036399,CUST_02264,2026-06-27,18.7,8,Mobile
SESS_036400,CUST_02264,2026-07-02,89.0,34,Mobile
SESS_036401,CUST_02264,2026-07-08,44.8,18,Mobile
SESS_036402,CUST_02264,2026-07-14,31.7,15,Mobile
SESS_036403,CUST_02264,2026-07-14,38.9,20,Mobile
SESS_036404,CUST_02264,2026-07-20,15.4,11,Mobile
SESS_036405,CUST_02264,2026-07-27,25.7,21,Mobile
SESS_036406,CUST_02264,2026-08-05,13.5,11,Mobile
SESS_036407,CUST_02264,2026-08-16,36.6,27,Mobile
SESS_036408,CUST_02264,2026-08-28,40.8,13,Mobile
SESS_036409,CUST_02264,2026-08-29,69.9,18,Mobile
SESS_036410,CUST_02264,2026-08-30,20.8,17,Desktop
SESS_036411,CUST_02265,2025-10-13,23.6,9,Mobile
SESS_036412,CUST_02265,2025-11-18,33.0,18,Desktop
SESS_036413,CUST_02265,2026-01-05,12.9,10,Desktop
SESS_036414,CUST_02265,2026-01-11,18.3,12,Desktop
SESS_036415,CUST_02265,2026-03-11,12.4,10,Desktop
SESS_036416,CUST_02265,2026-03-12,15.9,12,Desktop
SESS_036417,CUST_02265,2026-03-15,33.9,24,Mobile
SESS_036418,CUST_02265,2026-03-29,26.2,17,Desktop
SESS_036419,CUST_02265,2026-05-17,6.6,9,Desktop
SESS_036420,CUST_02265,2026-05-23,22.5,8,Desktop
SESS_036421,CUST_02265,2026-05-31,12.2,9,Desktop
SESS_036422,CUST_02265,2026-07-01,26.7,12,Desktop
SESS_036423,CUST_02265,2026-07-03,19.4,12,Mobile
SESS_036424,CUST_02265,2026-07-04,28.8,14,Desktop
SESS_036425,CUST_02265,2026-07-06,25.4,13,Desktop
SESS_036426,CUST_02265,2026-07-10,1.9,5,Desktop
SESS_036427,CUST_02265,2026-07-18,9.5,6,Desktop
SESS_036428,CUST_02265,2026-07-23,25.1,12,Desktop
SESS_036429,CUST_02265,2026-08-06,7.9,2,Desktop
SESS_036430,CUST_02265,2026-08-14,39.7,17,Desktop
SESS_036431,CUST_02265,2026-08-28,24.8,8,Mobile
SESS_036432,CUST_02266,2025-11-03,19.3,12,Mobile
SESS_036433,CUST_02266,2026-01-05,45.0,26,Mobile
SESS_036434,CUST_02266,2026-03-10,46.0,20,Mobile
SESS_036435,CUST_02266,2026-03-13,4.3,6,Mobile
SESS_036436,CUST_02266,2026-04-05,17.8,6,Mobile
SESS_036437,CUST_02266,2026-04-21,15.0,8,Mobile
SESS_036438,CUST_02266,2026-05-04,50.0,22,Mobile
SESS_036439,CUST_02266,2026-05-08,39.4,12,Mobile
SESS_036440,CUST_02266,2026-05-25,39.9,18,Mobile
SESS_036441,CUST_02266,2026-06-06,8.2,10,Mobile
SESS_036442,CUST_02266,2026-06-14,17.8,12,Mobile
SESS_036443,CUST_02266,2026-06-18,25.9,15,Mobile
SESS_036444,CUST_02266,2026-07-05,30.1,16,Mobile
SESS_036445,CUST_02266,2026-07-09,41.7,24,Mobile
SESS_036446,CUST_02266,2026-07-13,18.5,11,Mobile
SESS_036447,CUST_02266,2026-07-16,49.4,26,Mobile
SESS_036448,CUST_02266,2026-07-21,28.6,12,Mobile
SESS_036449,CUST_02266,2026-07-21,12.4,12,Mobile
SESS_036450,CUST_02266,2026-07-28,30.7,14,Mobile
SESS_036451,CUST_02266,2026-08-24,10.8,13,Mobile
SESS_036452,CUST_02266,2026-08-31,24.1,14,Mobile
SESS_036453,CUST_02267,2025-09-28,25.7,13,Mobile
SESS_036454,CUST_02267,2026-01-26,7.0,4,Mobile
SESS_036455,CUST_02267,2026-04-28,1.1,1,Mobile
SESS_036456,CUST_02267,2026-05-19,20.4,14,Mobile
SESS_036457,CUST_02267,2026-06-04,3.1,1,Mobile
SESS_036458,CUST_02267,2026-06-23,9.9,7,Mobile
SESS_036459,CUST_02267,2026-06-26,9.3,5,Mobile
SESS_036460,CUST_02267,2026-07-31,5.5,5,Mobile
SESS_036461,CUST_02267,2026-07-31,4.5,3,Mobile
SESS_036462,CUST_02267,2026-08-09,11.5,6,Mobile
SESS_036463,CUST_02267,2026-08-28,4.4,5,Mobile
SESS_036464,CUST_02268,2025-06-27,11.7,9,Mobile
SESS_036465,CUST_02268,2025-10-18,7.8,11,Mobile
SESS_036466,CUST_02268,2025-12-04,1.9,9,Mobile
SESS_036467,CUST_02268,2026-02-10,6.9,9,Mobile
SESS_036468,CUST_02268,2026-02-14,67.4,27,Mobile
SESS_036469,CUST_02268,2026-03-07,70.5,31,Mobile
SESS_036470,CUST_02268,2026-03-28,14.8,13,Desktop
SESS_036471,CUST_02268,2026-04-29,13.4,10,Mobile
SESS_036472,CUST_02268,2026-05-09,37.1,13,Mobile
SESS_036473,CUST_02268,2026-05-15,3.8,7,Mobile
SESS_036474,CUST_02268,2026-05-22,12.3,6,Mobile
SESS_036475,CUST_02268,2026-05-27,12.7,10,Mobile
SESS_036476,CUST_02268,2026-06-10,22.9,11,Mobile
